Duration (in seconds),QID10,QID11,QID13,QID14,QID16,QID17,QID19,QID20,QID22,QID23,QID25,QID26,QID28,QID29,QID31,QID32,QID34,QID35,QID37,QID38,QID40,QID41,QID43,QID44,QID46,QID47,QID49,QID50,QID52,QID53,QID55,QID56,QID58,QID59,QID61,QID62,QID64,QID65,QID67,QID68,QID70,QID71,QID73,QID74,QID76,QID77,QID79,QID80,QID82,QID83,QID85,QID86,QID88,QID89,QID91,QID92,QID94,QID95,QID97,QID98,QID100,QID101,QID103,QID104,QID106,QID107,QID109,QID110,QID112,QID113,QID115,QID116,QID118,QID119,QID121,QID122,QID124,QID125,QID127,QID128,QID130,QID131,QID133,QID134,QID136,QID137,QID139,QID140,QID142,QID143,QID145,QID146,QID148,QID149,QID151,QID152,QID154,QID155,QID157,QID158,QID160,QID161,QID163,QID164,QID166,QID167,QID169,QID170,QID172,QID173,QID175,QID176,QID178,QID179,QID181,QID182,QID184,QID185,QID187,QID188,QID190,QID191,QID193,QID194,QID196,QID197,QID199,QID200,QID202,QID203,QID205,QID206,QID208,QID209,QID211,QID212,QID214,QID215,QID217,QID218,QID220,QID221,QID223,QID224,QID226,QID227,QID229,QID230,QID232,QID233,QID235,QID236,QID238,QID239,QID241,QID242,QID244,QID245,QID247,QID248,QID250,QID251,QID253,QID254,QID256,QID257,QID259,QID260,QID262,QID263,QID265,QID266,QID268,QID269,QID271,QID272,QID274,QID275,QID277,QID278,QID280,QID281,QID283,QID284,QID286,QID287,QID289,QID290,QID292,QID293,QID295,QID296,QID298,QID299,QID301,QID302,QID304,QID305,QID307,QID308,QID310,QID311,QID313,QID314,QID316,QID317,QID319,QID320,QID322,QID323,QID325,QID326,QID328,QID329,QID331,QID332,QID334,QID335,QID337,QID338,QID340,QID341,QID343,QID344,QID346,QID347,QID349,QID350,QID352,QID353,QID355,QID356,QID358,QID359,QID361,QID362,QID364,QID365,QID367,QID368,QID370,QID371,QID373,QID374,QID376,QID377,QID379,QID380,QID382,QID383,QID385,QID386,QID388,QID389,QID391,QID392,QID394,QID395,QID397,QID398,QID400,QID401,QID403,QID404,QID406,QID407,QID409,QID410,QID412,QID413,QID415,QID416,QID418,QID419,QID421,QID422,QID424,QID425,QID427,QID428,QID430,QID431,QID433,QID434,QID436,QID437,QID439,QID440,QID442,QID443,QID445,QID446,QID448,QID449,QID451,QID452,QID454,QID455,QID457,QID458,QID460,QID461,QID463,QID464,QID466,QID467,QID469,QID470,QID472,QID473,QID475,QID476,QID478,QID479,QID481,QID482,QID484,QID485,QID487,QID488,QID490,QID491,QID493,QID494,QID496,QID497,QID499,QID500,QID502,QID503,QID505,QID506,QID508,QID509,QID511,QID512,QID514,QID515,QID517,QID518,QID520,QID521,QID523,QID524,QID526,QID527,QID529,QID530,QID532,QID533,QID535,QID536,QID538,QID539,QID541,QID542,QID544,QID545,QID547,QID548,random
313,,,,,,,nasty,4,,,,,deadly,5,,,rough,1,,,,,,,,,fat,3,,,,,,,,,,,,,rough,5,rough,4,,,,,,,,,,,,,,,,,,,,,attractive,4,deadly,3,,,deadly,3,deadly,3,,,wicked,4,hungry,3,,,,,deadly,4,,,excited,4,hilarious,5,,,,,adorable,4,successful,2,,,,,,,,,,,,,rough,4,evil,4,,,crazy,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36085
451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nasty,2,,,stunning,3,,,,,,,,,cute,3,outdoor,1,clever,2,creepy,1,,,,,,,,,,,,,,,,,,,talented,4,,,,,ugly,3,,,,,,,,,,,excited,2,,,,,,,,,cute,3,,,,,excellent,3,,,,,,,,,warm,2,,,clever,1,adorable,2,,,hilarious,1,peaceful,3,,,,,extreme,2,hilarious,1,faithful,1,,,,,wet,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15659
334,gorgeous,2,,,hungry,4.5,,,empty,4,,,,,excellent,3,,,sleepy,3,,,,,,,,,violent,2,,,angry,2,proud,4,,,,,,,,,lazy,2,expensive,4,attractive,3,warm,5,ugly,4,funny,2,,,,,deadly,4,rough,2,,,,,attractive,4,,,,,,,,,,,,,healthy,4,,,,,,,,,,,,,,,,,,,,,,,,,excited,4,,,,,,,excellent,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21788
278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthy,2,cute,5,,,,,empty,3,,,,,,,,,,,,,,,,,,,successful,4,stunning,3,adorable,5,,,,,,,rough,4,fresh,2,,,,,attractive,3,,,,,,,,,nasty,4,lazy,3,empty,4,,,attractive,5,,,,,,,,,difficult,5,crazy,1,,,healthy,2,excellent,3,talented,5,,,,,excellent,3,,,,,,,,,,,,,dry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32842
323,,,cute,1,,,,,,,illegal,3,,,,,,,,,rough,1,hungry,5,wicked,2,,,,,stunning,5,,,,,deadly,1,cute,4,,,,,,,,,,,,,,,,,excellent,2,nasty,1,,,,,,,,,,,,,,,weak,1,,,,,excellent,1,,,,,hilarious,2.5,,,,,excellent,3,tough,4,,,,,hilarious,5,friendly,1,violent,1,warm,4,,,excellent,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12481
296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tired,2,outdoor,1,,,,,empty,2,talented,1,,,,,,,shy,1,,,,,,,,,successful,1,,,,,proud,2,,,,,,,rough,2,,,expensive,1,,,,,,,fat,1,,,,,,,,,empty,1,,,,,,,shy,1,talented,2,wicked,1,hungry,2,,,,,excellent,2,hilarious,1,,,,,,,,,adorable,1,,,,,,,,,,,excited,3,hilarious,1,,,,,,,,,25291
787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deadly,2,adorable,4,,,,,,,,,cute,5,,,cute,3,,,,,,,,,lazy,2.5,extreme,4,,,,,empty,3,,,,,lazy,2,,,excited,2,warm,3,comfortable,4,,,,,,,lazy,3,,,,,,,,,excellent,4,,,,,,,,,cute,4,,,,,,,illegal,1,,,deadly,3,tough,3,,,sexy,4,,,,,successful,3,,,,,,,,,clean,4,,,,,46925
548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deadly,2,,,,,,,empty,3,adorable,4,rough,2,shy,3,,,,,,,,,,,,,,,lazy,3,sleepy,2,cute,3,,,,,lazy,2,,,,,safe,3,,,fat,2,fat,2,,,,,,,,,,,illegal,2,excellent,2,shy,3,,,,,,,,,,,,,,,excited,2,,,,,,,,,successful,3,,,,,successful,4,,,,,,,,,attractive,4,clear,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43476
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adorable,4,hungry,5,,,,,,,,,,,,,,,cute,5,hungry,3,clean,2,,,,,,,,,,,deadly,3,,,,,,,,,,,,,,,ugly,2,dangerous,2,,,,,excellent,3,empty,4,,,,,attractive,2,,,shy,5,weak,3,excellent,3,,,,,healthy,4,,,,,,,,,,,,,,,,,sleepy,1,,,successful,3,,,,,hilarious,3,rough,3,,,,,crazy,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18885
238,gorgeous,2,,,,,,,empty,5,stunning,3,,,,,cute,1,,,,,hungry,5,,,,,,,,,,,lazy,3,,,cute,2,,,,,lazy,4,,,,,,,ugly,5,funny,3,,,,,excellent,5,,,attractive,4,deadly,4,,,,,,,,,excellent,4,hungry,4,,,,,,,,,,,,,excellent,5,,,,,,,,,friendly,3,violent,5,,,,,,,rough,4,evil,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48380
370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tired,3,,,,,adorable,3,,,talented,3,,,,,cute,3,hurt,4,,,,,,,dying,2.5,,,,,adorable,3,attractive,5,,,wet,5,,,,,,,,,,,safe,2,,,,,,,,,,,,,excited,5,attractive,4,,,,,,,,,,,hungry,3,excellent,2,,,deadly,4,talented,3,excited,5,,,,,,,,,sexy,5,,,,,,,warm,4,,,,,,,,,excellent,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14339
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,successful,2,,,,,,,,,excellent,2,,,,,,,outdoor,3,,,,,successful,2,,,,,,,,,,,excited,1,,,,,talented,1,,,,,comfortable,1,,,,,comfortable,2,excellent,2,rough,1,,,deadly,2,illegal,3,excellent,4,shy,2,talented,4,,,comfortable,1,,,,,,,,,,,,,,,clever,1,,,,,,,,,,,dry,3,,,hilarious,2,,,attractive,2,,,,,34689
373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,successful,2,,,,,,,,,excellent,4,,,,,,,outdoor,4,,,,,violent,3,,,,,,,,,,,excited,3,,,,,talented,1,,,,,comfortable,4,,,,,comfortable,1,excellent,2,empty,5,,,talented,4,illegal,3,excellent,5,deadly,4,cute,5,,,crazy,4,,,,,,,,,,,,,,,clever,2,,,,,,,,,,,dry,3,,,adorable,5,,,clean,2,,,,,30794
642,,,,,,,,,,,,,,,difficult,3,,,sleepy,2,,,hungry,3,wicked,4,,,,,stunning,4,,,proud,1,,,,,excited,1,,,,,,,,,,,busy,1,dangerous,1,excellent,3,,,,,,,,,,,,,,,shy,2,talented,1,,,hungry,3,,,healthy,2,,,,,,,,,,,tough,3,,,,,,,friendly,3,violent,1,warm,4,,,,,,,evil,2,excellent,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37044
596,,,cute,2,,,,,empty,1,,,,,,,,,,,,,,,,,dying,3,,,,,adorable,1,,,sleepy,2,cute,1,,,rough,1,,,,,excited,2,safe,1,,,,,,,illegal,2,,,,,excited,2,,,,,excellent,1,,,,,difficult,1,,,,,,,excited,1,,,,,hilarious,1,,,,,adorable,1,excellent,1,cute,1,,,,,,,,,,,rough,1,,,,,crazy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10830
516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outdoor,2,,,,,,,,,,,,,adorable,4,hurt,2,,,,,,,fat,1,,,lazy,2,adorable,2,proud,2,deadly,3,,,,,,,lazy,1,,,,,warm,2,,,,,,,,,,,,,excited,4,,,,,,,,,,,excellent,2,,,,,,,,,,,excited,1,sexy,4,,,,,extreme,3,sexy,4,sleepy,3,peaceful,2,violent,3,,,,,,,faithful,3,,,,,,,26462
538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthy,4,,,,,adorable,4,adorable,4,stunning,3,talented,4,,,,,,,rough,3,,,clean,2,,,,,,,,,,,,,empty,3,,,talented,4,,,,,excited,2,,,,,funny,4,excellent,2,,,,,,,,,,,,,,,,,,,,,,,cute,4,lazy,4,excellent,2,deadly,3,,,,,wicked,3,,,,,,,,,,,,,,,creepy,3,,,,,,,excellent,2,excellent,4,19527
268,,,,,successful,1,adorable,1,,,,,talented,1,excellent,2,,,sleepy,4,,,,,,,fat,1,successful,4,,,,,,,,,,,rough,1,,,,,expensive,3,attractive,2,warm,4,,,,,,,comfortable,1,,,rough,1,,,,,,,,,outdoor,1,cute,1,,,,,,,,,,,,,,,,,,,tough,2,adorable,1,,,cute,1,,,,,,,,,excellent,1,,,,,,,crazy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23694
454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tired,1,,,,,dumb,1,empty,1,,,,,,,,,,,,,,,,,,,successful,1,,,,,,,deadly,1,,,,,,,,,,,,,,,,,,,,,comfortable,1,deadly,1,,,excited,1,attractive,1,illegal,1,excellent,1,,,,,,,,,,,,,,,talented,1,excited,1,,,,,,,adorable,1,,,sleepy,1,,,successful,1,,,excited,1,adorable,1,,,,,excellent,1,crazy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20755
568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hungry,4,,,,,talented,3,,,,,,,shy,4,,,hungry,4,clean,3,,,,,,,,,,,,,,,sleepy,4,talented,3,,,hilarious,3,,,safe,4,ugly,3,dangerous,3,lazy,3,,,,,insane,4,,,,,,,,,,,cute,3,,,,,excellent,4,healthy,4,,,,,,,sexy,3,excellent,3,,,,,sexy,4,,,,,,,,,,,,,rough,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46437
409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthy,3,,,,,,,,,,,empty,3,adorable,5,rough,4,,,cute,4,,,clean,3,dying,4,,,,,adorable,5,,,,,wet,4,,,,,,,,,,,,,,,fat,3,,,,,lazy,3,,,,,,,,,,,shy,4,,,,,,,,,,,,,talented,5,excited,4,warm,2,,,,,,,sexy,5,cute,1,peaceful,4,adorable,4,,,extreme,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48352
518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adorable,1,,,,,,,,,empty,1,adorable,1,cute,1,,,cute,1,,,,,creepy,1,,,lazy,1,adorable,1,attractive,2,,,cute,1,,,,,lazy,1,,,excited,1,,,,,,,,,,,,,,,,,,,,,,,deadly,2,,,excellent,1,hungry,1,,,,,excited,2,,,,,,,,,clever,1,,,,,,,peaceful,1,,,warm,1,,,,,,,clean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27218
288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous,4,,,,,adorable,4,adorable,5,stunning,1,,,,,adorable,5,,,,,,,wicked,4,,,,,stunning,4,angry,1,attractive,3,,,,,,,talented,1,,,,,excited,4,,,,,,,,,,,,,empty,2,,,,,,,,,,,,,,,,,,,,,,,talented,5,,,warm,5,,,,,,,,,,,,,violent,3,funny,2,,,excellent,3,,,evil,4,excellent,3,excellent,5,12856
410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outdoor,3,,,,,,,,,talented,4,,,,,,,,,,,,,dying,2,,,stunning,3,extreme,5,,,deadly,4,empty,3,,,talented,4,bitter,4,,,,,,,,,dangerous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,excellent,3,,,illegal,3,,,,,,,deadly,3,sexy,5,cute,2,violent,4,,,,,creepy,4.5,,,faithful,5,,,excellent,5,excellent,5,29928
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hungry,3,,,,,stunning,3,,,,,,,sleepy,4,,,excellent,4,,,,,,,stunning,4,,,proud,3,,,,,,,,,,,talented,3,,,,,,,,,lazy,3,comfortable,3,,,empty,4,excited,4,deadly,4,,,,,,,talented,3,wicked,4,,,excellent,3,healthy,3,excellent,4,,,,,,,excellent,3,,,,,,,,,,,,,,,,,excellent,4,,,,,excellent,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39773
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hungry,2,,,,,,,talented,4,excellent,2,,,,,,,,,,,,,violent,2,,,,,,,,,,,excited,2,,,,,talented,1,,,,,comfortable,2,,,,,,,lazy,1,,,excited,3,,,illegal,4,excellent,2,,,cute,4,excellent,2,,,hurt,1,dirty,1,,,,,illegal,1.5,,,,,,,extreme,3,,,cute,2,violent,1,,,,,excited,1,,,,,,,,,,,15815
724,,,cute,2,,,,,,,,,,,,,,,,,cute,5,,,wicked,3,,,,,stunning,4,adorable,2,,,wet,1,,,,,fresh,2,,,,,,,,,,,,,excellent,2,,,,,,,,,,,attractive,2,wet,1,,,,,,,,,cute,1,healthy,4,excited,4,hilarious,1,excited,1,warm,4,,,,,,,successful,3,,,,,,,warm,5,excited,3,,,,,,,excellent,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48970
464,,,,,hungry,1,,,,,,,empty,1,adorable,2,,,shy,2,,,,,,,fat,2,,,stunning,1,,,,,wet,1,,,,,,,,,hilarious,1,,,,,ugly,1,,,fat,1,,,,,,,,,,,,,,,outdoor,1,cute,2,,,,,excellent,1,,,,,,,talented,1,,,,,clean,1,adorable,2,,,,,friendly,1,adorable,2,,,creepy,1,,,,,,,,,wet,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42270
